iso_time,epoch_seconds,sample_index,q1_raw,q1_valid,q2_raw,q2_valid,q1_baseline,q2_baseline,event
2026-09-08T12:19:46.472,1788850186.4721,1,13529,1,0,0,,,
2026-09-08T12:19:46.486,1788850186.4861,2,-2092,1,0,0,,,
2026-09-08T12:19:46.535,1788850186.5355,3,-292,1,0,0,,,
2026-09-08T12:19:46.559,1788850186.5596,4,1332,1,0,0,,,
2026-09-08T12:19:46.585,1788850186.5853,5,885,1,0,0,,,
2026-09-08T12:19:46.612,1788850186.6127,6,-848,1,0,0,,,
2026-09-08T12:19:46.644,1788850186.6447,7,-2694,1,0,0,,,
2026-09-08T12:19:46.676,1788850186.6764,8,-2345,1,0,0,,,
2026-09-08T12:19:46.708,1788850186.7080,9,-853,1,0,0,,,
2026-09-08T12:19:46.739,1788850186.7399,10,1278,1,0,0,,,
2026-09-08T12:19:46.759,1788850186.7599,11,1977,1,0,0,,,
2026-09-08T12:19:46.790,1788850186.7902,12,838,1,0,0,,,
2026-09-08T12:19:46.821,1788850186.8217,13,-1710,1,0,0,,,
2026-09-08T12:19:46.853,1788850186.8534,14,-2795,1,0,0,,,
2026-09-08T12:19:46.885,1788850186.8852,15,-1179,1,0,0,,,
2026-09-08T12:19:46.919,1788850186.9192,16,396,1,0,0,,,
2026-09-08T12:19:46.950,1788850186.9502,17,2033,1,0,0,,,
2026-09-08T12:19:46.991,1788850186.9918,18,1275,1,0,0,,,
2026-09-08T12:19:47.010,1788850187.0105,19,-463,1,0,0,,,
2026-09-08T12:19:47.033,1788850187.0334,20,-2650,1,0,0,,,
2026-09-08T12:19:47.070,1788850187.0703,21,-2076,1,0,0,,,
2026-09-08T12:19:47.101,1788850187.1016,22,-616,1,0,0,,,
2026-09-08T12:19:47.115,1788850187.1158,23,1498,1,0,0,,,
2026-09-08T12:19:47.157,1788850187.1578,24,1923,1,0,0,,,
2026-09-08T12:19:47.189,1788850187.1900,25,787,1,0,0,,,
2026-09-08T12:19:47.219,1788850187.2196,26,-1877,1,0,0,,,
2026-09-08T12:19:47.249,1788850187.2492,27,-2572,1,0,0,,,
2026-09-08T12:19:47.280,1788850187.2810,28,-1576,1,0,0,,,
2026-09-08T12:19:47.313,1788850187.3137,29,557,1,0,0,,,
2026-09-08T12:19:47.333,1788850187.3335,30,1965,1,0,0,,,
2026-09-08T12:19:47.364,1788850187.3649,31,1728,1,0,0,,,
2026-09-08T12:19:47.403,1788850187.4038,32,-637,1,0,0,,,
2026-09-08T12:19:47.432,1788850187.4322,33,-2415,1,0,0,,,
2026-09-08T12:19:47.448,1788850187.4483,34,-2290,1,0,0,,,
2026-09-08T12:19:47.480,1788850187.4802,35,-529,1,0,0,,,
2026-09-08T12:19:47.513,1788850187.5130,36,1428,1,0,0,,,
2026-09-08T12:19:47.549,1788850187.5499,37,2070,1,0,0,,,
2026-09-08T12:19:47.574,1788850187.5741,38,709,1,0,0,,,
2026-09-08T12:19:47.605,1788850187.6057,39,-1647,1,0,0,,,
2026-09-08T12:19:47.637,1788850187.6375,40,-2483,1,0,0,,,
2026-09-08T12:19:47.669,1788850187.6699,41,-1512,1,0,0,,,
2026-09-08T12:19:47.685,1788850187.6856,42,531,1,0,0,,,
2026-09-08T12:19:47.719,1788850187.7197,43,1828,1,0,0,,,
2026-09-08T12:19:47.749,1788850187.7497,44,1654,1,0,0,,,
2026-09-08T12:19:47.783,1788850187.7833,45,-483,1,0,0,,,
2026-09-08T12:19:47.815,1788850187.8153,46,-2023,1,0,0,,,
2026-09-08T12:19:47.847,1788850187.8475,47,-2211,1,0,0,,,
2026-09-08T12:19:47.879,1788850187.8795,48,-485,1,0,0,,,
2026-09-08T12:19:47.906,1788850187.9063,49,1124,1,0,0,,,
2026-09-08T12:19:47.938,1788850187.9384,50,2093,1,0,0,,,
2026-09-08T12:19:47.956,1788850187.9563,51,834,1,0,0,,,
2026-09-08T12:19:47.988,1788850187.9887,52,-1072,1,0,0,,,
2026-09-08T12:19:48.020,1788850188.0210,53,-2456,1,0,0,,,
2026-09-08T12:19:48.058,1788850188.0586,54,-1488,1,0,0,,,
2026-09-08T12:19:48.082,1788850188.0829,55,125,1,0,0,,,
2026-09-08T12:19:48.114,1788850188.1147,56,1921,1,0,0,,,
2026-09-08T12:19:48.146,1788850188.1464,57,1846,1,0,0,,,
2026-09-08T12:19:48.178,1788850188.1786,58,-567,1,0,0,,,
2026-09-08T12:19:48.211,1788850188.2111,59,-2050,1,0,0,,,
2026-09-08T12:19:48.242,1788850188.2425,60,-2290,1,0,0,,,
2026-09-08T12:19:48.256,1788850188.2569,61,-303,1,0,0,,,
2026-09-08T12:19:48.304,1788850188.3043,62,1226,1,0,0,,,
2026-09-08T12:19:48.321,1788850188.3212,63,2283,1,0,0,,,
2026-09-08T12:19:48.352,1788850188.3527,64,752,1,0,0,,,
2026-09-08T12:19:48.384,1788850188.3845,65,-1109,1,0,0,,,
2026-09-08T12:19:48.416,1788850188.4167,66,-2602,1,0,0,,,
2026-09-08T12:19:48.448,1788850188.4482,67,-1296,1,0,0,,,
2026-09-08T12:19:48.479,1788850188.4799,68,290,1,0,0,,,
2026-09-08T12:19:48.511,1788850188.5117,69,2144,1,0,0,,,
2026-09-08T12:19:48.529,1788850188.5294,70,1751,1,0,0,,,
2026-09-08T12:19:48.560,1788850188.5610,71,132,1,0,0,,,
2026-09-08T12:19:48.591,1788850188.5911,72,-2301,1,0,0,,,
2026-09-08T12:19:48.625,1788850188.6252,73,-2078,1,0,0,,,
2026-09-08T12:19:48.656,1788850188.6570,74,-729,1,0,0,,,
2026-09-08T12:19:48.688,1788850188.6888,75,1463,1,0,0,,,
2026-09-08T12:19:48.718,1788850188.7186,76,2224,1,0,0,,,
2026-09-08T12:19:48.750,1788850188.7509,77,1316,1,0,0,,,
2026-09-08T12:19:48.782,1788850188.7824,78,-1369,1,0,0,,,
2026-09-08T12:19:48.798,1788850188.7984,79,-2415,1,0,0,,,
2026-09-08T12:19:48.830,1788850188.8304,80,-1632,1,0,0,,,
2026-09-08T12:19:48.862,1788850188.8625,81,459,1,0,0,,,
2026-09-08T12:19:48.894,1788850188.8943,82,2049,1,0,0,,,
2026-09-08T12:19:48.926,1788850188.9263,83,2068,1,0,0,,,
2026-09-08T12:19:48.959,1788850188.9592,84,-70,1,0,0,,,
2026-09-08T12:19:48.990,1788850188.9907,85,-2090,1,0,0,,,
2026-09-08T12:19:49.008,1788850189.0086,86,-2246,1,0,0,,,
2026-09-08T12:19:49.040,1788850189.0406,87,-633,1,0,0,,,
2026-09-08T12:19:49.076,1788850189.0765,88,1392,1,0,0,,,
2026-09-08T12:19:49.104,1788850189.1042,89,2237,1,0,0,,,
2026-09-08T12:19:49.136,1788850189.1366,90,1175,1,0,0,,,
2026-09-08T12:19:49.168,1788850189.1680,91,-1224,1,0,0,,,
2026-09-08T12:19:49.200,1788850189.2000,92,-2279,1,0,0,,,
2026-09-08T12:19:49.213,1788850189.2137,93,-1585,1,0,0,,,
2026-09-08T12:19:49.245,1788850189.2455,94,427,1,0,0,,,
2026-09-08T12:19:49.277,1788850189.2775,95,1822,1,0,0,,,
2026-09-08T12:19:49.312,1788850189.3127,96,1984,1,0,0,,,
2026-09-08T12:19:49.344,1788850189.3443,97,12,1,0,0,,,
2026-09-08T12:19:49.377,1788850189.3780,98,-1710,1,0,0,,,
2026-09-08T12:19:49.405,1788850189.4056,99,-2206,1,0,0,,,
2026-09-08T12:19:49.437,1788850189.4378,100,-639,1,0,0,,,
2026-09-08T12:19:49.469,1788850189.4695,101,1560,1,0,0,,,
2026-09-08T12:19:49.487,1788850189.4876,102,2233,1,0,0,,,
2026-09-08T12:19:49.519,1788850189.5192,103,1276,1,0,0,,,
2026-09-08T12:19:49.558,1788850189.5590,104,-1370,1,0,0,,,
2026-09-08T12:19:49.582,1788850189.5828,105,-2311,1,0,0,,,
2026-09-08T12:19:49.614,1788850189.6143,106,-1637,1,0,0,,,
2026-09-08T12:19:49.646,1788850189.6460,107,566,1,0,0,,,
2026-09-08T12:19:49.678,1788850189.6785,108,1880,1,0,0,,,
2026-09-08T12:19:49.691,1788850189.6916,109,2134,1,0,0,,,
2026-09-08T12:19:49.723,1788850189.7233,110,-103,1,0,0,,,
2026-09-08T12:19:49.755,1788850189.7553,111,-1752,1,0,0,,,
2026-09-08T12:19:49.804,1788850189.8049,112,-2360,1,0,0,,,
2026-09-08T12:19:49.837,1788850189.8375,113,-497,1,0,0,,,
2026-09-08T12:19:49.858,1788850189.8582,114,1083,1,0,0,,,
2026-09-08T12:19:49.885,1788850189.8853,115,2401,1,0,0,,,
2026-09-08T12:19:49.914,1788850189.9145,116,1147,1,0,0,,,
2026-09-08T12:19:49.946,1788850189.9464,117,-720,1,0,0,,,
2026-09-08T12:19:49.978,1788850189.9786,118,-2506,1,0,0,,,
2026-09-08T12:19:50.010,1788850190.0107,119,-1447,1,0,0,,,
2026-09-08T12:19:50.028,1788850190.0287,120,115,1,0,0,,,
2026-09-08T12:19:50.060,1788850190.0607,121,2088,1,0,0,,,
2026-09-08T12:19:50.092,1788850190.0930,122,2000,1,0,0,,,
2026-09-08T12:19:50.124,1788850190.1245,123,519,1,0,0,,,
2026-09-08T12:19:50.154,1788850190.1543,124,-2040,1,0,0,,,
2026-09-08T12:19:50.186,1788850190.1862,125,-2147,1,0,0,,,
2026-09-08T12:19:50.220,1788850190.2204,126,-899,1,0,0,,,
2026-09-08T12:19:50.250,1788850190.2500,127,1299,1,0,0,,,
2026-09-08T12:19:50.279,1788850190.2791,128,2299,1,0,0,,,
2026-09-08T12:19:50.302,1788850190.3023,129,1613,1,0,0,,,
2026-09-08T12:19:50.337,1788850190.3373,130,-1020,1,0,0,,,
2026-09-08T12:19:50.363,1788850190.3637,131,-2326,1,0,0,,,
2026-09-08T12:19:50.394,1788850190.3942,132,-1722,1,0,0,,,
2026-09-08T12:19:50.426,1788850190.4261,133,285,1,0,0,,,
2026-09-08T12:19:50.457,1788850190.4579,134,2020,1,0,0,,,
2026-09-08T12:19:50.489,1788850190.4894,135,2199,1,0,0,,,
2026-09-08T12:19:50.521,1788850190.5212,136,271,1,0,0,,,
2026-09-08T12:19:50.553,1788850190.5540,137,-1890,1,0,0,,,
2026-09-08T12:19:50.578,1788850190.5787,138,-2251,1,0,0,,,
2026-09-08T12:19:50.605,1788850190.6060,139,-749,1,0,0,,,
2026-09-08T12:19:50.636,1788850190.6363,140,1284,1,0,0,,,
2026-09-08T12:19:50.668,1788850190.6683,141,2246,1,0,0,,,
2026-09-08T12:19:50.697,1788850190.6978,142,1411,1,0,0,,,
2026-09-08T12:19:50.732,1788850190.7322,143,-981,1,0,0,,,
2026-09-08T12:19:50.758,1788850190.7582,144,-2493,1,0,0,,,
2026-09-08T12:19:50.793,1788850190.7939,145,-1696,1,0,0,,,
2026-09-08T12:19:50.809,1788850190.8090,146,264,1,0,0,,,
2026-09-08T12:19:50.840,1788850190.8404,147,2183,1,0,0,,,
2026-09-08T12:19:50.880,1788850190.8809,148,2128,1,0,0,,,
2026-09-08T12:19:50.903,1788850190.9039,149,292,1,0,0,,,
2026-09-08T12:19:50.935,1788850190.9357,150,-2085,1,0,0,,,
2026-09-08T12:19:50.967,1788850190.9679,151,-2224,1,0,0,,,
2026-09-08T12:19:50.983,1788850190.9838,152,-798,1,0,0,,,
2026-09-08T12:19:51.015,1788850191.0158,153,1435,1,0,0,,,
2026-09-08T12:19:51.063,1788850191.0638,154,2250,1,0,0,,,
2026-09-08T12:19:51.081,1788850191.0812,155,1508,1,0,0,,,
2026-09-08T12:19:51.112,1788850191.1121,156,-1117,1,0,0,,,
2026-09-08T12:19:51.144,1788850191.1443,157,-2223,1,0,0,,,
2026-09-08T12:19:51.175,1788850191.1760,158,-1739,1,0,0,,,
2026-09-08T12:19:51.208,1788850191.2080,159,423,1,0,0,,,
2026-09-08T12:19:51.240,1788850191.2401,160,1806,1,0,0,,,
2026-09-08T12:19:51.256,1788850191.2561,161,2249,1,0,0,,,
2026-09-08T12:19:51.288,1788850191.2883,162,173,1,0,0,,,
2026-09-08T12:19:51.329,1788850191.3298,163,-1569,1,0,0,,,
2026-09-08T12:19:51.353,1788850191.3539,164,-2401,1,0,0,,,
2026-09-08T12:19:51.383,1788850191.3837,165,-628,1,0,0,,,
2026-09-08T12:19:51.415,1788850191.4155,166,956,1,0,0,,,
2026-09-08T12:19:51.447,1788850191.4473,167,2413,1,0,0,,,
2026-09-08T12:19:51.479,1788850191.4792,168,1349,1,0,0,,,
2026-09-08T12:19:51.505,1788850191.5055,169,-499,1,0,0,,,
2026-09-08T12:19:51.526,1788850191.5268,170,-2451,1,0,0,,,
2026-09-08T12:19:51.559,1788850191.5593,171,-1567,1,0,0,,,
2026-09-08T12:19:51.590,1788850191.5909,172,-38,1,0,0,,,
2026-09-08T12:19:51.622,1788850191.6225,173,2000,1,0,0,,,
2026-09-08T12:19:51.656,1788850191.6565,174,2108,1,0,0,,,
2026-09-08T12:19:51.686,1788850191.6864,175,728,1,0,0,,,
2026-09-08T12:19:51.718,1788850191.7185,176,-1907,1,0,0,,,
2026-09-08T12:19:51.750,1788850191.7502,177,-2200,1,0,0,,,
2026-09-08T12:19:51.766,1788850191.7661,178,-1037,1,0,0,,,
2026-09-08T12:19:51.797,1788850191.7979,179,1166,1,0,0,,,
2026-09-08T12:19:51.830,1788850191.8301,180,2297,1,0,0,,,
2026-09-08T12:19:51.862,1788850191.8621,181,1727,1,0,0,,,
2026-09-08T12:19:51.894,1788850191.8942,182,-874,1,0,0,,,
2026-09-08T12:19:51.926,1788850191.9263,183,-2331,1,0,0,,,
2026-09-08T12:19:51.942,1788850191.9425,184,-1847,1,0,0,,,
2026-09-08T12:19:51.990,1788850191.9902,185,107,1,0,0,,,
2026-09-08T12:19:52.006,1788850192.0064,186,1930,1,0,0,,,
2026-09-08T12:19:52.038,1788850192.0386,187,2174,1,0,0,,,
2026-09-08T12:19:52.070,1788850192.0707,188,504,1,0,0,,,
2026-09-08T12:19:52.103,1788850192.1032,189,-1759,1,0,0,,,
2026-09-08T12:19:52.135,1788850192.1352,190,-2311,1,0,0,,,
2026-09-08T12:19:52.167,1788850192.1671,191,-911,1,0,0,,,
2026-09-08T12:19:52.198,1788850192.1989,192,1147,1,0,0,,,
2026-09-08T12:19:52.214,1788850192.2149,193,2432,1,0,0,,,
2026-09-08T12:19:52.246,1788850192.2469,194,1577,1,0,0,,,
2026-09-08T12:19:52.284,1788850192.2845,195,-787,1,0,0,,,
2026-09-08T12:19:52.313,1788850192.3136,196,-2472,1,0,0,,,
2026-09-08T12:19:52.343,1788850192.3438,197,-1783,1,0,0,,,
2026-09-08T12:19:52.375,1788850192.3758,198,117,1,0,0,,,
2026-09-08T12:19:52.407,1788850192.4076,199,2094,1,0,0,,,
2026-09-08T12:19:52.423,1788850192.4234,200,2184,1,0,0,,,
2026-09-08T12:19:52.471,1788850192.4713,201,464,1,0,0,,,
2026-09-08T12:19:52.487,1788850192.4874,202,-1995,1,0,0,,,
2026-09-08T12:19:52.519,1788850192.5196,203,-2284,1,0,0,,,
2026-09-08T12:19:52.551,1788850192.5519,204,-958,1,0,0,,,
2026-09-08T12:19:52.585,1788850192.5852,205,1277,1,0,0,,,
2026-09-08T12:19:52.615,1788850192.6156,206,2178,1,0,0,,,
2026-09-08T12:19:52.647,1788850192.6473,207,1603,1,0,0,,,
2026-09-08T12:19:52.673,1788850192.6739,208,-991,1,0,0,28,,
2026-09-08T12:19:52.698,1788850192.6983,209,-2182,1,0,0,28,,
2026-09-08T12:19:52.732,1788850192.7322,210,-1868,1,0,0,28,,
2026-09-08T12:19:52.761,1788850192.7619,211,241,1,0,0,28,,
2026-09-08T12:19:52.793,1788850192.7938,212,1673,1,0,0,28,,
2026-09-08T12:19:52.825,1788850192.8255,213,2279,1,0,0,28,,
2026-09-08T12:19:52.841,1788850192.8417,214,318,1,0,0,28,,
2026-09-08T12:19:52.885,1788850192.8860,215,-1476,1,0,0,28,,
2026-09-08T12:19:52.905,1788850192.9056,216,-2461,1,0,0,28,,
2026-09-08T12:19:52.937,1788850192.9374,217,-791,1,0,0,28,,
2026-09-08T12:19:52.969,1788850192.9691,218,801,1,0,0,28,,
2026-09-08T12:19:53.001,1788850193.0012,219,2371,1,0,0,28,,
2026-09-08T12:19:53.033,1788850193.0335,220,1459,1,0,0,28,,
2026-09-08T12:19:53.065,1788850193.0654,221,-344,1,0,0,28,,
2026-09-08T12:19:53.099,1788850193.0991,222,-2418,1,0,0,28,,
2026-09-08T12:19:53.113,1788850193.1134,223,-1690,1,0,0,28,,
2026-09-08T12:19:53.145,1788850193.1453,224,-201,1,0,0,28,,
2026-09-08T12:19:53.186,1788850193.1865,225,1893,1,0,0,28,,
2026-09-08T12:19:53.209,1788850193.2098,226,2140,1,0,0,28,,
2026-09-08T12:19:53.241,1788850193.2418,227,290,1,0,0,28,,
2026-09-08T12:19:53.273,1788850193.2736,228,-1784,1,0,0,28,,
2026-09-08T12:19:53.313,1788850193.3130,229,-2270,1,0,0,28,,
2026-09-08T12:19:53.337,1788850193.3375,230,-831,1,0,0,28,,
2026-09-08T12:19:53.369,1788850193.3695,231,998,1,0,0,28,,
2026-09-08T12:19:53.401,1788850193.4013,232,2256,1,0,0,28,,
2026-09-08T12:19:53.433,1788850193.4334,233,1498,1,0,0,28,,
2026-09-08T12:19:53.449,1788850193.4493,234,-658,1,0,0,28,,
2026-09-08T12:19:53.487,1788850193.4871,235,-2268,1,0,0,28,,
2026-09-08T12:19:53.512,1788850193.5129,236,-1768,1,0,0,28,,
2026-09-08T12:19:53.544,1788850193.5450,237,-72,1,0,0,28,,
2026-09-08T12:19:53.577,1788850193.5771,238,1797,1,0,0,28,,
2026-09-08T12:19:53.608,1788850193.6089,239,2216,1,0,0,28,,
2026-09-08T12:19:53.624,1788850193.6247,240,671,1,0,0,28,,
2026-09-08T12:19:53.656,1788850193.6567,241,-1659,1,0,0,28,,
2026-09-08T12:19:53.688,1788850193.6885,242,-2388,1,0,0,28,,
2026-09-08T12:19:53.720,1788850193.7203,243,-1081,1,0,0,28,,
2026-09-08T12:19:53.752,1788850193.7524,244,969,1,0,0,28,,
2026-09-08T12:19:53.787,1788850193.7875,245,2403,1,0,0,28,,
2026-09-08T12:19:53.816,1788850193.8166,246,1694,1,0,0,28,,
2026-09-08T12:19:53.848,1788850193.8485,247,-597,1,0,0,28,,
2026-09-08T12:19:53.864,1788850193.8646,248,-2417,1,0,0,28,,
2026-09-08T12:19:53.912,1788850193.9126,249,-1888,1,0,0,28,,
2026-09-08T12:19:53.938,1788850193.9384,250,-39,1,0,0,28,,Q1 BUTTON HOLD
2026-09-08T12:19:53.963,1788850193.9632,251,2003,1,0,0,28,,
2026-09-08T12:19:53.999,1788850193.9993,252,2211,1,0,0,28,,
2026-09-08T12:19:54.027,1788850194.0273,253,649,1,0,0,28,,
2026-09-08T12:19:54.059,1788850194.0595,254,-1856,1,0,0,28,,
2026-09-08T12:19:54.075,1788850194.0756,255,-2299,1,0,0,28,,
2026-09-08T12:19:54.107,1788850194.1078,256,-1107,1,0,0,28,,
2026-09-08T12:19:54.139,1788850194.1398,257,1132,1,0,0,28,,
2026-09-08T12:19:54.171,1788850194.1717,258,2149,1,0,0,28,,
2026-09-08T12:19:54.203,1788850194.2036,259,1726,1,0,0,28,,
2026-09-08T12:19:54.235,1788850194.2354,260,-830,1,0,0,28,,
2026-09-08T12:19:54.267,1788850194.2674,261,-2129,1,0,0,28,,
2026-09-08T12:19:54.299,1788850194.2996,262,-2009,1,0,0,28,,
2026-09-08T12:19:54.317,1788850194.3175,263,79,1,0,0,28,,
2026-09-08T12:19:54.348,1788850194.3481,264,1549,1,0,0,28,,
2026-09-08T12:19:54.396,1788850194.3962,265,2295,1,0,0,28,,
2026-09-08T12:19:54.412,1788850194.4123,266,466,1,0,0,28,,
2026-09-08T12:19:54.444,1788850194.4442,267,-1362,1,0,0,28,,
2026-09-08T12:19:54.476,1788850194.4764,268,-2510,1,0,0,28,,
2026-09-08T12:19:54.508,1788850194.5085,269,-942,1,0,0,28,,
2026-09-08T12:19:54.524,1788850194.5248,270,1140,1,0,0,28,,
2026-09-08T12:19:54.559,1788850194.5594,271,2302,1,0,0,28,,
2026-09-08T12:19:54.590,1788850194.5906,272,1518,1,0,0,28,,
2026-09-08T12:19:54.621,1788850194.6216,273,-856,1,0,0,28,,
2026-09-08T12:19:54.653,1788850194.6537,274,-2392,1,0,0,28,,
2026-09-08T12:19:54.690,1788850194.6907,275,-1791,1,0,0,28,,
2026-09-08T12:19:54.717,1788850194.7173,276,148,1,0,0,28,,
2026-09-08T12:19:54.749,1788850194.7490,277,1814,1,0,0,28,,
2026-09-08T12:19:54.781,1788850194.7811,278,2199,1,0,0,28,,
2026-09-08T12:19:54.797,1788850194.7972,279,462,1,0,0,28,,
2026-09-08T12:19:54.837,1788850194.8380,280,-1658,1,0,0,28,,
2026-09-08T12:19:54.876,1788850194.8768,281,-2293,1,0,0,28,,
2026-09-08T12:19:54.892,1788850194.8930,282,-929,1,0,0,28,,
2026-09-08T12:19:54.924,1788850194.9248,283,905,1,0,0,28,,
2026-09-08T12:19:54.956,1788850194.9566,284,2257,1,0,0,28,,
2026-09-08T12:19:54.988,1788850194.9885,285,1620,1,0,0,28,,
2026-09-08T12:19:55.004,1788850195.0047,286,-491,1,0,0,28,,
2026-09-08T12:19:55.036,1788850195.0368,287,-2213,1,0,0,28,,
2026-09-08T12:19:55.068,1788850195.0686,288,-1833,1,0,0,28,,
2026-09-08T12:19:55.100,1788850195.1008,289,-151,1,0,0,28,,
2026-09-08T12:19:55.132,1788850195.1326,290,1748,1,0,0,28,,
2026-09-08T12:19:55.164,1788850195.1643,291,2268,1,0,0,28,,
2026-09-08T12:19:55.196,1788850195.1962,292,786,1,0,0,28,,
2026-09-08T12:19:55.212,1788850195.2122,293,-1570,1,0,0,28,,
2026-09-08T12:19:55.259,1788850195.2596,294,-2401,1,0,0,28,,
2026-09-08T12:19:55.275,1788850195.2753,295,-1171,1,0,0,28,,
2026-09-08T12:19:55.323,1788850195.3237,296,865,1,0,0,28,,
2026-09-08T12:19:55.339,1788850195.3391,297,2364,1,0,0,28,,
2026-09-08T12:19:55.377,1788850195.3777,298,1738,1,0,0,28,,
2026-09-08T12:19:55.412,1788850195.4122,299,-480,1,0,0,28,,
2026-09-08T12:19:55.433,1788850195.4340,300,-2389,1,0,0,28,,
2026-09-08T12:19:55.465,1788850195.4657,301,-1955,1,0,0,28,,
2026-09-08T12:19:55.497,1788850195.4974,302,-182,1,0,0,28,,
2026-09-08T12:19:55.529,1788850195.5294,303,1924,1,0,0,28,,
