iso_time,epoch_seconds,sample_index,q1_raw,q1_valid,q2_raw,q2_valid,q1_baseline,q2_baseline,event
2026-09-08T15:19:56.666,1788860996.6669,1,271,1,0,0,,,
2026-09-08T15:19:56.668,1788860996.6689,2,363,1,0,0,,,
2026-09-08T15:19:56.672,1788860996.6726,3,252,1,0,0,,,
2026-09-08T15:19:56.676,1788860996.6760,4,-6,1,0,0,,,
2026-09-08T15:19:56.679,1788860996.6798,5,-245,1,0,0,,,
2026-09-08T15:19:56.686,1788860996.6869,6,-352,1,0,0,,,
2026-09-08T15:19:56.698,1788860996.6986,7,-408,1,0,0,,,
2026-09-08T15:19:56.708,1788860996.7089,8,-435,1,0,0,,,
2026-09-08T15:19:56.709,1788860996.7098,9,-448,1,0,0,,,
2026-09-08T15:19:56.732,1788860996.7327,10,-444,1,0,0,,,
2026-09-08T15:19:56.741,1788860996.7416,11,-504,1,0,0,,,
2026-09-08T15:19:56.744,1788860996.7441,12,-578,1,0,0,,,
2026-09-08T15:19:56.756,1788860996.7565,13,-606,1,0,0,,,
2026-09-08T15:19:56.772,1788860996.7728,14,-546,1,0,0,,,
2026-09-08T15:19:56.772,1788860996.7728,15,-439,1,0,0,,,
2026-09-08T15:19:56.793,1788860996.7936,16,-360,1,0,0,,,
2026-09-08T15:19:56.800,1788860996.8002,17,-295,1,0,0,,,
2026-09-08T15:19:56.807,1788860996.8070,18,-237,1,0,0,,,
2026-09-08T15:19:56.814,1788860996.8149,19,-184,1,0,0,,,
2026-09-08T15:19:56.814,1788860996.8149,20,-146,1,0,0,,,
2026-09-08T15:19:56.846,1788860996.8464,21,-117,1,0,0,,,
2026-09-08T15:19:56.846,1788860996.8464,22,-90,1,0,0,,,
2026-09-08T15:19:56.862,1788860996.8620,23,-71,1,0,0,,,
2026-09-08T15:19:56.873,1788860996.8738,24,-59,1,0,0,,,
2026-09-08T15:19:56.881,1788860996.8811,25,-53,1,0,0,,,
2026-09-08T15:19:56.891,1788860996.8920,26,-49,1,0,0,,,
2026-09-08T15:19:56.900,1788860996.9003,27,-49,1,0,0,,,
2026-09-08T15:19:56.913,1788860996.9133,28,-55,1,0,0,,,
2026-09-08T15:19:56.919,1788860996.9194,29,-61,1,0,0,,,
2026-09-08T15:19:56.929,1788860996.9293,30,-65,1,0,0,,,
2026-09-08T15:19:56.939,1788860996.9397,31,-70,1,0,0,,,
2026-09-08T15:19:56.949,1788860996.9499,32,-72,1,0,0,,,
2026-09-08T15:19:56.958,1788860996.9584,33,-69,1,0,0,,,
2026-09-08T15:19:56.970,1788860996.9704,34,-64,1,0,0,,,
2026-09-08T15:19:56.981,1788860996.9813,35,-59,1,0,0,,,
2026-09-08T15:19:56.993,1788860996.9938,36,-51,1,0,0,,,
2026-09-08T15:19:57.002,1788860997.0027,37,-39,1,0,0,,,
2026-09-08T15:19:57.013,1788860997.0133,38,-29,1,0,0,,,
2026-09-08T15:19:57.021,1788860997.0216,39,-21,1,0,0,,,
2026-09-08T15:19:57.034,1788860997.0342,40,-11,1,0,0,,,
2026-09-08T15:19:57.040,1788860997.0410,41,-4,1,0,0,,,
2026-09-08T15:19:57.050,1788860997.0508,42,-3,1,0,0,,,
2026-09-08T15:19:57.050,1788860997.0508,43,-5,1,0,0,,,
2026-09-08T15:19:57.070,1788860997.0704,44,-8,1,0,0,,,
