iso_time,epoch_seconds,sample_index,q1_raw,q1_valid,q2_raw,q2_valid,q1_baseline,q2_baseline,event
2026-09-08T14:18:56.745,1788857336.7459,1,-3111,1,0,0,,,
2026-09-08T14:18:56.772,1788857336.7721,2,-1076,1,0,0,,,
2026-09-08T14:18:56.791,1788857336.7920,3,-408,1,0,0,,,
2026-09-08T14:18:56.803,1788857336.8040,4,-176,1,0,0,,,
2026-09-08T14:18:56.815,1788857336.8152,5,-198,1,0,0,,,
2026-09-08T14:18:56.846,1788857336.8462,6,-291,1,0,0,,,
2026-09-08T14:18:56.869,1788857336.8690,7,-438,1,0,0,,,
2026-09-08T14:18:56.887,1788857336.8874,8,-548,1,0,0,,,
2026-09-08T14:18:56.903,1788857336.9039,9,-564,1,0,0,,,
2026-09-08T14:18:56.927,1788857336.9272,10,-500,1,0,0,,,
2026-09-08T14:18:56.937,1788857336.9376,11,-93,1,0,0,,,
2026-09-08T14:18:56.956,1788857336.9569,12,-48,1,0,0,,,
2026-09-08T14:18:56.984,1788857336.9850,13,-22,1,0,0,,,
2026-09-08T14:18:57.000,1788857337.0009,14,21,1,0,0,,,
2026-09-08T14:18:57.016,1788857337.0168,15,92,1,0,0,,,
2026-09-08T14:18:57.057,1788857337.0570,16,125,1,0,0,,,
2026-09-08T14:18:57.064,1788857337.0646,17,168,1,0,0,,,
2026-09-08T14:18:57.080,1788857337.0806,18,163,1,0,0,,,
2026-09-08T14:18:57.096,1788857337.0964,19,111,1,0,0,,,
2026-09-08T14:18:57.117,1788857337.1179,20,60,1,0,0,,,
2026-09-08T14:18:57.143,1788857337.1438,21,0,1,0,0,,,
2026-09-08T14:18:57.159,1788857337.1597,22,-28,1,0,0,,,
2026-09-08T14:18:57.191,1788857337.1914,23,-3,1,0,0,,,
2026-09-08T14:18:57.209,1788857337.2094,24,34,1,0,0,,,
2026-09-08T14:18:57.225,1788857337.2253,25,68,1,0,0,,,
2026-09-08T14:18:57.239,1788857337.2393,26,131,1,0,0,,,
2026-09-08T14:18:57.272,1788857337.2720,27,158,1,0,0,,,
2026-09-08T14:18:57.287,1788857337.2875,28,191,1,0,0,,,
2026-09-08T14:18:57.308,1788857337.3083,29,177,1,0,0,,,
2026-09-08T14:18:57.327,1788857337.3276,30,116,1,0,0,,,
2026-09-08T14:18:57.336,1788857337.3364,31,54,1,0,0,,,
2026-09-08T14:18:57.363,1788857337.3635,32,-1,1,0,0,,,
2026-09-08T14:18:57.386,1788857337.3867,33,-1,1,0,0,,,
2026-09-08T14:18:57.409,1788857337.4091,34,36,1,0,0,,,
2026-09-08T14:18:57.418,1788857337.4183,35,110,1,0,0,,,
2026-09-08T14:18:57.434,1788857337.4344,36,175,1,0,0,,,
2026-09-08T14:18:57.471,1788857337.4715,37,263,1,0,0,,,
2026-09-08T14:18:57.490,1788857337.4910,38,300,1,0,0,,,
2026-09-08T14:18:57.507,1788857337.5078,39,321,1,0,0,,,
2026-09-08T14:18:57.531,1788857337.5317,40,303,1,0,0,,,
2026-09-08T14:18:57.548,1788857337.5481,41,254,1,0,0,,,
2026-09-08T14:18:57.561,1788857337.5611,42,221,1,0,0,,,
2026-09-08T14:18:57.586,1788857337.5862,43,177,1,0,0,,,
2026-09-08T14:18:57.609,1788857337.6097,44,153,1,0,0,,,
2026-09-08T14:18:57.624,1788857337.6243,45,152,1,0,0,,,
2026-09-08T14:18:57.640,1788857337.6401,46,183,1,0,0,,,
2026-09-08T14:18:57.657,1788857337.6578,47,195,1,0,0,,,
2026-09-08T14:18:57.690,1788857337.6908,48,237,1,0,0,,,
2026-09-08T14:18:57.703,1788857337.7039,49,247,1,0,0,,,
2026-09-08T14:18:57.719,1788857337.7199,50,236,1,0,0,,,
2026-09-08T14:18:57.735,1788857337.7359,51,-1157,1,0,0,,,
2026-09-08T14:18:57.757,1788857337.7580,52,-845,1,0,0,,,
2026-09-08T14:18:57.783,1788857337.7839,53,-394,1,0,0,,,
2026-09-08T14:18:57.799,1788857337.7997,54,2,1,0,0,,,
2026-09-08T14:18:57.815,1788857337.8154,55,302,1,0,0,,,
