iso_time,epoch_seconds,sample_index,q1_raw,q1_voltage_mv,q1_activity,q1_activity_mv
2026-09-11T11:41:41.206,1789107101.2061,48,-754,-9.67,249,3.19
2026-09-11T11:41:41.210,1789107101.2101,49,-856,-10.97,235,3.01
2026-09-11T11:41:41.214,1789107101.2144,50,-1077,-13.81,323,4.14
2026-09-11T11:41:41.221,1789107101.2213,51,-941,-12.06,323,4.14
2026-09-11T11:41:41.225,1789107101.2255,52,-741,-9.5,336,4.31
2026-09-11T11:41:41.230,1789107101.2300,53,-678,-8.69,399,5.12
2026-09-11T11:41:41.233,1789107101.2332,54,-1044,-13.38,366,4.69
2026-09-11T11:41:41.239,1789107101.2392,55,-868,-11.13,366,4.69
2026-09-11T11:41:41.242,1789107101.2425,56,-657,-8.42,387,4.96
2026-09-11T11:41:41.248,1789107101.2485,57,-606,-7.77,438,5.62
2026-09-11T11:41:41.254,1789107101.2547,58,-885,-11.35,279,3.58
2026-09-11T11:41:41.262,1789107101.2629,59,-697,-8.94,279,3.58
2026-09-11T11:41:41.267,1789107101.2679,60,-438,-5.62,447,5.73
2026-09-11T11:41:41.269,1789107101.2699,61,-421,-5.4,464,5.95
2026-09-11T11:41:41.281,1789107101.2811,62,-583,-7.47,276,3.54
2026-09-11T11:41:41.285,1789107101.2853,63,-438,-5.62,162,2.08
2026-09-11T11:41:41.289,1789107101.2893,64,-193,-2.47,390,5.0
2026-09-11T11:41:41.293,1789107101.2936,65,-188,-2.41,395,5.06
2026-09-11T11:41:41.299,1789107101.2996,66,-351,-4.5,250,3.21
2026-09-11T11:41:41.300,1789107101.3006,67,-160,-2.05,191,2.45
2026-09-11T11:41:41.306,1789107101.3068,68,80,1.03,431,5.53
2026-09-11T11:41:41.308,1789107101.3088,69,32,0.41,431,5.53
2026-09-11T11:41:41.313,1789107101.3140,70,-148,-1.9,240,3.08
2026-09-11T11:41:41.322,1789107101.3223,71,-171,-2.19,251,3.22
2026-09-11T11:41:41.325,1789107101.3253,72,293,3.76,464,5.95
2026-09-11T11:41:41.332,1789107101.3327,73,224,2.87,464,5.95
2026-09-11T11:41:41.333,1789107101.3337,74,19,0.24,464,5.95
2026-09-11T11:41:41.341,1789107101.3420,75,39,0.5,274,3.51
2026-09-11T11:41:41.343,1789107101.3439,76,450,5.77,431,5.53
2026-09-11T11:41:41.350,1789107101.3510,77,340,4.36,431,5.53
2026-09-11T11:41:41.357,1789107101.3572,78,103,1.32,411,5.27
2026-09-11T11:41:41.359,1789107101.3592,79,158,2.03,347,4.45
2026-09-11T11:41:41.370,1789107101.3704,80,516,6.62,413,5.29
2026-09-11T11:41:41.371,1789107101.3714,81,354,4.54,413,5.29
2026-09-11T11:41:41.378,1789107101.3785,82,109,1.4,407,5.22
2026-09-11T11:41:41.382,1789107101.3829,83,181,2.32,407,5.22
2026-09-11T11:41:41.387,1789107101.3879,84,344,4.41,245,3.14
2026-09-11T11:41:41.389,1789107101.3899,85,269,3.45,235,3.01
2026-09-11T11:41:41.394,1789107101.3949,86,16,0.21,328,4.21
2026-09-11T11:41:41.400,1789107101.4009,87,84,1.08,328,4.21
2026-09-11T11:41:41.402,1789107101.4021,88,239,3.06,253,3.24
2026-09-11T11:41:41.408,1789107101.4081,89,89,1.14,223,2.86
2026-09-11T11:41:41.419,1789107101.4194,90,-131,-1.68,370,4.74
2026-09-11T11:41:41.423,1789107101.4235,91,-27,-0.35,370,4.74
2026-09-11T11:41:41.434,1789107101.4348,92,113,1.45,244,3.13
2026-09-11T11:41:41.436,1789107101.4368,93,185,2.37,316,4.05
2026-09-11T11:41:41.438,1789107101.4388,94,-240,-3.08,425,5.45
2026-09-11T11:41:41.440,1789107101.4408,95,-103,-1.32,425,5.45
2026-09-11T11:41:41.448,1789107101.4480,96,66,0.85,425,5.45
2026-09-11T11:41:41.453,1789107101.4533,97,73,0.94,313,4.01
2026-09-11T11:41:41.455,1789107101.4553,98,-274,-3.51,347,4.45
2026-09-11T11:41:41.463,1789107101.4635,99,-113,-1.45,347,4.45
2026-09-11T11:41:41.468,1789107101.4685,100,71,0.91,347,4.45
2026-09-11T11:41:41.470,1789107101.4705,101,63,0.81,345,4.42
2026-09-11T11:41:41.479,1789107101.4795,102,-117,-1.5,188,2.41
2026-09-11T11:41:41.480,1789107101.4805,103,-48,-0.62,188,2.41
2026-09-11T11:41:41.488,1789107101.4885,104,132,1.69,249,3.19
2026-09-11T11:41:41.489,1789107101.4895,105,104,1.33,249,3.19
2026-09-11T11:41:41.499,1789107101.4996,106,-81,-1.04,213,2.73
2026-09-11T11:41:41.500,1789107101.5006,107,48,0.62,213,2.73
2026-09-11T11:41:41.507,1789107101.5078,108,260,3.33,341,4.37
2026-09-11T11:41:41.511,1789107101.5118,109,211,2.71,341,4.37
2026-09-11T11:41:41.512,1789107101.5128,110,14,0.18,246,3.15
2026-09-11T11:41:41.519,1789107101.5198,111,-2,-0.03,262,3.36
2026-09-11T11:41:41.530,1789107101.5308,112,417,5.35,419,5.37
2026-09-11T11:41:41.531,1789107101.5318,113,340,4.36,419,5.37
2026-09-11T11:41:41.542,1789107101.5428,114,126,1.62,419,5.37
2026-09-11T11:41:41.546,1789107101.5468,115,138,1.77,291,3.73
2026-09-11T11:41:41.548,1789107101.5488,116,548,7.03,422,5.41
2026-09-11T11:41:41.551,1789107101.5518,117,430,5.51,422,5.41
2026-09-11T11:41:41.555,1789107101.5560,118,232,2.97,410,5.26
2026-09-11T11:41:41.558,1789107101.5590,119,271,3.47,316,4.05
2026-09-11T11:41:41.564,1789107101.5642,120,652,8.36,420,5.38
2026-09-11T11:41:41.570,1789107101.5702,121,514,6.59,420,5.38
2026-09-11T11:41:41.575,1789107101.5753,122,288,3.69,381,4.88
2026-09-11T11:41:41.587,1789107101.5874,123,363,4.65,364,4.67
2026-09-11T11:41:41.591,1789107101.5914,124,545,6.99,257,3.29
2026-09-11T11:41:41.595,1789107101.5956,125,533,6.83,257,3.29
2026-09-11T11:41:41.599,1789107101.5996,126,310,3.97,235,3.01
2026-09-11T11:41:41.600,1789107101.6006,127,417,5.35,235,3.01
2026-09-11T11:41:41.606,1789107101.6066,128,576,7.38,266,3.41
2026-09-11T11:41:41.613,1789107101.6130,129,499,6.4,266,3.41
2026-09-11T11:41:41.615,1789107101.6155,130,293,3.76,283,3.63
2026-09-11T11:41:41.618,1789107101.6188,131,400,5.13,283,3.63
2026-09-11T11:41:41.631,1789107101.6319,132,570,7.31,277,3.55
2026-09-11T11:41:41.633,1789107101.6339,133,640,8.21,347,4.45
2026-09-11T11:41:41.636,1789107101.6369,134,220,2.82,420,5.38
2026-09-11T11:41:41.638,1789107101.6389,135,339,4.35,420,5.38
2026-09-11T11:41:41.645,1789107101.6450,136,521,6.68,420,5.38
2026-09-11T11:41:41.650,1789107101.6500,137,531,6.81,311,3.99
2026-09-11T11:41:41.653,1789107101.6532,138,120,1.54,411,5.27
2026-09-11T11:41:41.659,1789107101.6592,139,264,3.38,411,5.27
2026-09-11T11:41:41.666,1789107101.6663,140,447,5.73,411,5.27
2026-09-11T11:41:41.667,1789107101.6678,141,421,5.4,327,4.19
2026-09-11T11:41:41.679,1789107101.6797,142,187,2.4,260,3.33
2026-09-11T11:41:41.683,1789107101.6838,143,182,2.33,265,3.4
2026-09-11T11:41:41.687,1789107101.6878,144,378,4.85,239,3.06
2026-09-11T11:41:41.690,1789107101.6908,145,312,4.0,196,2.51
2026-09-11T11:41:41.699,1789107101.7000,146,71,0.91,307,3.94
2026-09-11T11:41:41.702,1789107101.7021,147,119,1.53,307,3.94
2026-09-11T11:41:41.707,1789107101.7071,148,294,3.77,241,3.09
2026-09-11T11:41:41.711,1789107101.7111,149,205,2.63,223,2.86
2026-09-11T11:41:41.714,1789107101.7144,150,-43,-0.55,337,4.32
2026-09-11T11:41:41.720,1789107101.7204,151,-111,-1.42,405,5.19
2026-09-11T11:41:41.730,1789107101.7300,152,249,3.19,360,4.62
2026-09-11T11:41:41.730,1789107101.7300,153,136,1.74,360,4.62
2026-09-11T11:41:41.735,1789107101.7352,154,-113,-1.45,362,4.64
2026-09-11T11:41:41.744,1789107101.7446,155,-136,-1.74,385,4.94
2026-09-11T11:41:41.748,1789107101.7486,156,224,2.87,360,4.62
2026-09-11T11:41:41.752,1789107101.7528,157,107,1.37,360,4.62
2026-09-11T11:41:41.758,1789107101.7588,158,-133,-1.71,360,4.62
2026-09-11T11:41:41.761,1789107101.7619,159,-112,-1.44,357,4.58
2026-09-11T11:41:41.765,1789107101.7659,160,256,3.28,389,4.99
2026-09-11T11:41:41.773,1789107101.7731,161,111,1.42,389,4.99
2026-09-11T11:41:41.784,1789107101.7842,162,-122,-1.56,378,4.85
2026-09-11T11:41:41.787,1789107101.7872,163,-61,-0.78,378,4.85
2026-09-11T11:41:41.792,1789107101.7926,164,131,1.68,253,3.24
2026-09-11T11:41:41.794,1789107101.7946,165,133,1.71,255,3.27
2026-09-11T11:41:41.796,1789107101.7966,166,-87,-1.12,220,2.82
2026-09-11T11:41:41.800,1789107101.8006,167,29,0.37,220,2.82
2026-09-11T11:41:41.801,1789107101.8016,168,209,2.68,296,3.79
2026-09-11T11:41:41.810,1789107101.8107,169,159,2.04,296,3.79
2026-09-11T11:41:41.817,1789107101.8177,170,-30,-0.38,239,3.06
2026-09-11T11:41:41.819,1789107101.8197,171,94,1.21,239,3.06
2026-09-11T11:41:41.829,1789107101.8293,172,298,3.82,328,4.21
2026-09-11T11:41:41.830,1789107101.8303,173,393,5.04,423,5.42
2026-09-11T11:41:41.837,1789107101.8375,174,-2,-0.03,395,5.06
2026-09-11T11:41:41.839,1789107101.8395,175,158,2.03,395,5.06
2026-09-11T11:41:41.845,1789107101.8457,176,362,4.64,395,5.06
2026-09-11T11:41:41.849,1789107101.8497,177,412,5.28,414,5.31
2026-09-11T11:41:41.852,1789107101.8528,178,38,0.49,374,4.79
2026-09-11T11:41:41.860,1789107101.8608,179,206,2.64,374,4.79
2026-09-11T11:41:41.865,1789107101.8658,180,405,5.19,374,4.79
2026-09-11T11:41:41.867,1789107101.8678,181,403,5.17,367,4.71
2026-09-11T11:41:41.879,1789107101.8800,182,202,2.59,203,2.6
2026-09-11T11:41:41.883,1789107101.8831,183,237,3.04,203,2.6
2026-09-11T11:41:41.886,1789107101.8861,184,436,5.59,234,3.0
2026-09-11T11:41:41.889,1789107101.8891,185,394,5.05,234,3.0
2026-09-11T11:41:41.894,1789107101.8940,186,177,2.27,259,3.32
2026-09-11T11:41:41.896,1789107101.8966,187,240,3.08,259,3.32
2026-09-11T11:41:41.909,1789107101.9099,188,427,5.47,250,3.21
2026-09-11T11:41:41.913,1789107101.9140,189,361,4.63,250,3.21
2026-09-11T11:41:41.916,1789107101.9170,190,128,1.64,299,3.83
2026-09-11T11:41:41.922,1789107101.9221,191,47,0.6,380,4.87
2026-09-11T11:41:41.930,1789107101.9307,192,410,5.26,363,4.65
2026-09-11T11:41:41.932,1789107101.9328,193,312,4.0,363,4.65
2026-09-11T11:41:41.937,1789107101.9378,194,67,0.86,363,4.65
2026-09-11T11:41:41.943,1789107101.9439,195,27,0.35,383,4.91
2026-09-11T11:41:41.946,1789107101.9469,196,390,5.0,363,4.65
2026-09-11T11:41:41.952,1789107101.9521,197,256,3.28,363,4.65
2026-09-11T11:41:41.958,1789107101.9581,198,19,0.24,371,4.76
2026-09-11T11:41:41.962,1789107101.9623,199,7,0.09,383,4.91
2026-09-11T11:41:41.965,1789107101.9653,200,355,4.55,348,4.46
2026-09-11T11:41:41.969,1789107101.9693,201,201,2.58,348,4.46
2026-09-11T11:41:41.981,1789107101.9814,202,-44,-0.56,399,5.12
2026-09-11T11:41:41.984,1789107101.9846,203,9,0.12,399,5.12
2026-09-11T11:41:41.986,1789107101.9866,204,181,2.32,245,3.14
2026-09-11T11:41:41.987,1789107101.9876,205,163,2.09,225,2.88
2026-09-11T11:41:41.996,1789107101.9968,206,-78,-1.0,259,3.32
2026-09-11T11:41:41.998,1789107101.9988,207,-10,-0.13,259,3.32
2026-09-11T11:41:42.004,1789107102.0049,208,174,2.23,252,3.23
2026-09-11T11:41:42.012,1789107102.0120,209,96,1.23,252,3.23
2026-09-11T11:41:42.015,1789107102.0157,210,-120,-1.54,294,3.77
2026-09-11T11:41:42.026,1789107102.0260,211,-11,-0.14,294,3.77
2026-09-11T11:41:42.032,1789107102.0327,212,161,2.06,281,3.6
2026-09-11T11:41:42.033,1789107102.0337,213,252,3.23,372,4.77
2026-09-11T11:41:42.038,1789107102.0387,214,-177,-2.27,429,5.5
2026-09-11T11:41:42.043,1789107102.0439,215,-49,-0.63,429,5.5
2026-09-11T11:41:42.045,1789107102.0459,216,132,1.69,429,5.5
2026-09-11T11:41:42.050,1789107102.0509,217,183,2.35,360,4.62
2026-09-11T11:41:42.056,1789107102.0560,218,-205,-2.63,388,4.97
2026-09-11T11:41:42.058,1789107102.0580,219,-61,-0.78,388,4.97
2026-09-11T11:41:42.063,1789107102.0632,220,136,1.74,388,4.97
2026-09-11T11:41:42.076,1789107102.0764,221,131,1.68,341,4.37
2026-09-11T11:41:42.086,1789107102.0866,222,-101,-1.29,237,3.04
2026-09-11T11:41:42.091,1789107102.0918,223,-84,-1.08,237,3.04
2026-09-11T11:41:42.094,1789107102.0948,224,116,1.49,232,2.97
2026-09-11T11:41:42.096,1789107102.0968,225,80,1.03,217,2.78
2026-09-11T11:41:42.100,1789107102.1008,226,-133,-1.71,249,3.19
2026-09-11T11:41:42.106,1789107102.1070,227,-59,-0.76,249,3.19
2026-09-11T11:41:42.110,1789107102.1110,228,129,1.65,262,3.36
2026-09-11T11:41:42.114,1789107102.1141,229,49,0.63,262,3.36
2026-09-11T11:41:42.116,1789107102.1161,230,-175,-2.24,304,3.9
2026-09-11T11:41:42.121,1789107102.1211,231,-263,-3.37,392,5.03
2026-09-11T11:41:42.129,1789107102.1297,232,119,1.53,382,4.9
2026-09-11T11:41:42.130,1789107102.1307,233,6,0.08,382,4.9
2026-09-11T11:41:42.135,1789107102.1359,234,-238,-3.05,382,4.9
2026-09-11T11:41:42.137,1789107102.1379,235,-289,-3.71,408,5.23
2026-09-11T11:41:42.144,1789107102.1449,236,49,0.63,338,4.33
2026-09-11T11:41:42.146,1789107102.1469,237,-72,-0.92,338,4.33
2026-09-11T11:41:42.154,1789107102.1549,238,-319,-4.09,368,4.72
2026-09-11T11:41:42.163,1789107102.1631,239,-314,-4.03,368,4.72
2026-09-11T11:41:42.165,1789107102.1651,240,28,0.36,347,4.45
2026-09-11T11:41:42.169,1789107102.1691,241,-124,-1.59,347,4.45
2026-09-11T11:41:42.182,1789107102.1825,242,-364,-4.67,392,5.03
2026-09-11T11:41:42.183,1789107102.1835,243,-319,-4.09,392,5.03
2026-09-11T11:41:42.193,1789107102.1937,244,-145,-1.86,240,3.08
2026-09-11T11:41:42.194,1789107102.1947,245,-165,-2.12,219,2.81
2026-09-11T11:41:42.197,1789107102.1977,246,-404,-5.18,259,3.32
2026-09-11T11:41:42.199,1789107102.1997,247,-311,-3.99,259,3.32
2026-09-11T11:41:42.205,1789107102.2059,248,-129,-1.65,275,3.53
2026-09-11T11:41:42.209,1789107102.2099,249,-161,-2.06,275,3.53
2026-09-11T11:41:42.216,1789107102.2160,250,-384,-4.92,255,3.27
2026-09-11T11:41:42.220,1789107102.2200,251,-279,-3.58,255,3.27
2026-09-11T11:41:42.228,1789107102.2282,252,-74,-0.95,310,3.97
2026-09-11T11:41:42.229,1789107102.2297,253,27,0.35,411,5.27
2026-09-11T11:41:42.238,1789107102.2380,254,-381,-4.88,408,5.23
2026-09-11T11:41:42.241,1789107102.2410,255,-223,-2.86,408,5.23
2026-09-11T11:41:42.247,1789107102.2472,256,-18,-0.23,408,5.23
2026-09-11T11:41:42.249,1789107102.2492,257,46,0.59,427,5.47
2026-09-11T11:41:42.257,1789107102.2574,258,-350,-4.49,396,5.08
2026-09-11T11:41:42.262,1789107102.2625,259,-173,-2.22,396,5.08
2026-09-11T11:41:42.266,1789107102.2665,260,36,0.46,396,5.08
2026-09-11T11:41:42.270,1789107102.2705,261,52,0.67,402,5.15
2026-09-11T11:41:42.280,1789107102.2807,262,-144,-1.85,225,2.88
2026-09-11T11:41:42.283,1789107102.2839,263,-127,-1.63,196,2.51
2026-09-11T11:41:42.285,1789107102.2859,264,102,1.31,246,3.15
2026-09-11T11:41:42.287,1789107102.2879,265,82,1.05,246,3.15
2026-09-11T11:41:42.297,1789107102.2971,266,-131,-1.68,233,2.99
2026-09-11T11:41:42.298,1789107102.2981,267,-57,-0.73,233,2.99
2026-09-11T11:41:42.306,1789107102.3062,268,183,2.35,314,4.03
2026-09-11T11:41:42.312,1789107102.3124,269,122,1.56,314,4.03
2026-09-11T11:41:42.315,1789107102.3154,270,-94,-1.21,277,3.55
2026-09-11T11:41:42.321,1789107102.3214,271,-186,-2.38,369,4.73
2026-09-11T11:41:42.327,1789107102.3275,272,243,3.12,429,5.5
2026-09-11T11:41:42.332,1789107102.3322,273,154,1.97,429,5.5
2026-09-11T11:41:42.335,1789107102.3352,274,-83,-1.06,429,5.5
2026-09-11T11:41:42.346,1789107102.3465,275,-118,-1.51,361,4.63
2026-09-11T11:41:42.347,1789107102.3475,276,270,3.46,388,4.97
2026-09-11T11:41:42.350,1789107102.3505,277,173,2.22,388,4.97
2026-09-11T11:41:42.358,1789107102.3587,278,-76,-0.97,388,4.97
2026-09-11T11:41:42.360,1789107102.3607,279,-84,-1.08,354,4.54
2026-09-11T11:41:42.366,1789107102.3669,280,304,3.9,388,4.97
2026-09-11T11:41:42.372,1789107102.3723,281,163,2.09,388,4.97
2026-09-11T11:41:42.375,1789107102.3753,282,-86,-1.1,390,5.0
2026-09-11T11:41:42.381,1789107102.3813,283,-53,-0.68,390,5.0
2026-09-11T11:41:42.390,1789107102.3906,284,131,1.68,249,3.19
2026-09-11T11:41:42.395,1789107102.3959,285,141,1.81,227,2.91
2026-09-11T11:41:42.398,1789107102.3989,286,-107,-1.37,248,3.18
2026-09-11T11:41:42.400,1789107102.4009,287,-19,-0.24,248,3.18
2026-09-11T11:41:42.403,1789107102.4031,288,157,2.01,264,3.38
2026-09-11T11:41:42.411,1789107102.4115,289,115,1.47,264,3.38
2026-09-11T11:41:42.416,1789107102.4167,290,-105,-1.35,262,3.36
2026-09-11T11:41:42.422,1789107102.4229,291,7,0.09,262,3.36
2026-09-11T11:41:42.431,1789107102.4312,292,195,2.5,300,3.85
2026-09-11T11:41:42.433,1789107102.4334,293,310,3.97,415,5.32
2026-09-11T11:41:42.436,1789107102.4364,294,-95,-1.22,405,5.19
2026-09-11T11:41:42.439,1789107102.4394,295,29,0.37,405,5.19
2026-09-11T11:41:42.445,1789107102.4456,296,229,2.94,405,5.19
2026-09-11T11:41:42.448,1789107102.4486,297,296,3.79,391,5.01
2026-09-11T11:41:42.455,1789107102.4558,298,-109,-1.4,405,5.19
2026-09-11T11:41:42.460,1789107102.4608,299,47,0.6,405,5.19
2026-09-11T11:41:42.462,1789107102.4629,300,255,3.27,405,5.19
2026-09-11T11:41:42.469,1789107102.4699,301,282,3.62,391,5.01
2026-09-11T11:41:42.480,1789107102.4801,302,69,0.88,235,3.01
2026-09-11T11:41:42.482,1789107102.4822,303,61,0.78,221,2.83
2026-09-11T11:41:42.488,1789107102.4882,304,269,3.45,221,2.83
2026-09-11T11:41:42.490,1789107102.4902,305,252,3.23,208,2.67
2026-09-11T11:41:42.499,1789107102.4996,306,27,0.35,242,3.1
2026-09-11T11:41:42.501,1789107102.5017,307,67,0.86,242,3.1
2026-09-11T11:41:42.504,1789107102.5047,308,263,3.37,236,3.03
2026-09-11T11:41:42.511,1789107102.5111,309,222,2.85,236,3.03
2026-09-11T11:41:42.515,1789107102.5151,310,-11,-0.14,274,3.51
2026-09-11T11:41:42.520,1789107102.5201,311,-107,-1.37,370,4.74
2026-09-11T11:41:42.529,1789107102.5292,312,265,3.4,372,4.77
2026-09-11T11:41:42.530,1789107102.5302,313,188,2.41,372,4.77
2026-09-11T11:41:42.544,1789107102.5441,314,-53,-0.68,372,4.77
2026-09-11T11:41:42.547,1789107102.5471,315,-125,-1.6,390,5.0
2026-09-11T11:41:42.550,1789107102.5501,316,272,3.49,397,5.09
2026-09-11T11:41:42.554,1789107102.5542,317,155,1.99,397,5.09
2026-09-11T11:41:42.556,1789107102.5562,318,-98,-1.26,397,5.09
2026-09-11T11:41:42.558,1789107102.5582,319,-122,-1.56,394,5.05
2026-09-11T11:41:42.566,1789107102.5664,320,259,3.32,381,4.88
2026-09-11T11:41:42.572,1789107102.5726,321,126,1.62,381,4.88
2026-09-11T11:41:42.580,1789107102.5806,322,-123,-1.58,382,4.9
2026-09-11T11:41:42.584,1789107102.5847,323,-98,-1.26,382,4.9
2026-09-11T11:41:42.585,1789107102.5857,324,70,0.9,249,3.19
2026-09-11T11:41:42.591,1789107102.5920,325,105,1.35,228,2.92
2026-09-11T11:41:42.593,1789107102.5940,326,-132,-1.69,237,3.04
2026-09-11T11:41:42.600,1789107102.6010,327,-79,-1.01,237,3.04
2026-09-11T11:41:42.603,1789107102.6031,328,89,1.14,237,3.04
2026-09-11T11:41:42.611,1789107102.6111,329,92,1.18,224,2.87
2026-09-11T11:41:42.616,1789107102.6162,330,-145,-1.86,237,3.04
2026-09-11T11:41:42.619,1789107102.6192,331,-52,-0.67,237,3.04
2026-09-11T11:41:42.629,1789107102.6294,332,116,1.49,261,3.35
2026-09-11T11:41:42.630,1789107102.6304,333,244,3.13,389,4.99
2026-09-11T11:41:42.637,1789107102.6376,334,-149,-1.91,393,5.04
2026-09-11T11:41:42.640,1789107102.6407,335,-33,-0.42,393,5.04
2026-09-11T11:41:42.650,1789107102.6508,336,155,1.99,393,5.04
2026-09-11T11:41:42.653,1789107102.6530,337,223,2.86,372,4.77
2026-09-11T11:41:42.656,1789107102.6565,338,-166,-2.13,389,4.99
2026-09-11T11:41:42.661,1789107102.6616,339,-26,-0.33,389,4.99
2026-09-11T11:41:42.663,1789107102.6637,340,182,2.33,389,4.99
2026-09-11T11:41:42.670,1789107102.6709,341,210,2.69,376,4.82
2026-09-11T11:41:42.679,1789107102.6790,342,1,0.01,236,3.03
2026-09-11T11:41:42.679,1789107102.6790,343,5,0.06,209,2.68
2026-09-11T11:41:42.685,1789107102.6854,344,197,2.53,209,2.68
2026-09-11T11:41:42.687,1789107102.6874,345,193,2.47,196,2.51
2026-09-11T11:41:42.694,1789107102.6946,346,-20,-0.26,217,2.78
2026-09-11T11:41:42.696,1789107102.6966,347,17,0.22,217,2.78
2026-09-11T11:41:42.703,1789107102.7038,348,225,2.88,245,3.14
2026-09-11T11:41:42.708,1789107102.7088,349,176,2.26,245,3.14
2026-09-11T11:41:42.711,1789107102.7119,350,-41,-0.53,266,3.41
2026-09-11T11:41:42.717,1789107102.7179,351,-165,-2.12,390,5.0
2026-09-11T11:41:42.729,1789107102.7291,352,236,3.03,401,5.14
2026-09-11T11:41:42.747,1789107102.7476,353,159,2.04,401,5.14
2026-09-11T11:41:42.760,1789107102.7605,354,-70,-0.9,401,5.14
2026-09-11T11:41:42.771,1789107102.7715,355,-146,-1.87,382,4.9
2026-09-11T11:41:42.774,1789107102.7745,356,247,3.17,393,5.04
2026-09-11T11:41:42.776,1789107102.7765,357,142,1.82,393,5.04
2026-09-11T11:41:42.788,1789107102.7885,358,-115,-1.47,393,5.04
2026-09-11T11:41:42.792,1789107102.7927,359,-138,-1.77,385,4.94
2026-09-11T11:41:42.797,1789107102.7977,360,250,3.21,388,4.97
2026-09-11T11:41:42.806,1789107102.8060,361,121,1.55,388,4.97
2026-09-11T11:41:42.818,1789107102.8188,362,-139,-1.78,389,4.99
2026-09-11T11:41:42.819,1789107102.8199,363,-107,-1.37,389,4.99
2026-09-11T11:41:42.825,1789107102.8250,364,86,1.1,260,3.33
2026-09-11T11:41:42.829,1789107102.8290,365,84,1.08,225,2.88
2026-09-11T11:41:42.832,1789107102.8327,366,-144,-1.85,230,2.95
2026-09-11T11:41:42.834,1789107102.8347,367,-79,-1.01,230,2.95
