iso_time,epoch_seconds,sample_index,q1_raw,q1_voltage_mv,q1_activity,q1_activity_mv
2026-09-11T11:31:34.119,1789106494.1195,1,307,3.94,574,7.36
2026-09-11T11:31:34.121,1789106494.1215,2,213,2.73,574,7.36
2026-09-11T11:31:34.127,1789106494.1277,3,-247,-3.17,554,7.1
2026-09-11T11:31:34.130,1789106494.1302,4,-14,-0.18,554,7.1
2026-09-11T11:31:34.136,1789106494.1362,5,306,3.92,553,7.09
2026-09-11T11:31:34.142,1789106494.1429,6,185,2.37,553,7.09
2026-09-11T11:31:34.145,1789106494.1459,7,-235,-3.01,541,6.94
2026-09-11T11:31:34.152,1789106494.1520,8,-6,-0.08,541,6.94
2026-09-11T11:31:34.183,1789106494.1836,9,314,4.03,549,7.04
2026-09-11T11:31:34.185,1789106494.1856,10,153,1.96,549,7.04
2026-09-11T11:31:34.190,1789106494.1906,11,-224,-2.87,538,6.9
2026-09-11T11:31:34.192,1789106494.1926,12,22,0.28,538,6.9
2026-09-11T11:31:34.199,1789106494.1996,13,322,4.13,546,7.0
2026-09-11T11:31:34.202,1789106494.2027,14,116,1.49,546,7.0
2026-09-11T11:31:34.205,1789106494.2057,15,-252,-3.23,574,7.36
2026-09-11T11:31:34.207,1789106494.2077,16,38,0.49,574,7.36
2026-09-11T11:31:34.210,1789106494.2107,17,290,3.72,542,6.95
2026-09-11T11:31:34.212,1789106494.2128,18,80,1.03,542,6.95
2026-09-11T11:31:34.217,1789106494.2178,19,-280,-3.59,570,7.31
2026-09-11T11:31:34.218,1789106494.2188,20,-163,-2.09,570,7.31
2026-09-11T11:31:34.223,1789106494.2230,21,286,3.67,566,7.26
2026-09-11T11:31:34.224,1789106494.2240,22,56,0.72,566,7.26
2026-09-11T11:31:34.230,1789106494.2300,23,-300,-3.85,586,7.51
2026-09-11T11:31:34.232,1789106494.2324,24,-151,-1.94,586,7.51
2026-09-11T11:31:34.235,1789106494.2354,25,269,3.45,569,7.29
2026-09-11T11:31:34.241,1789106494.2419,26,20,0.26,569,7.29
2026-09-11T11:31:34.246,1789106494.2469,27,-292,-3.74,561,7.19
2026-09-11T11:31:34.249,1789106494.2500,28,-127,-1.63,561,7.19
2026-09-11T11:31:34.262,1789106494.2623,29,162,2.08,454,5.82
2026-09-11T11:31:34.262,1789106494.2623,30,0,0.0,454,5.82
2026-09-11T11:31:34.267,1789106494.2673,31,-300,-3.85,462,5.92
