iso_time,epoch_seconds,sample_index,q1_raw,q1_voltage_mv
2026-09-09T12:08:58.231,1788935938.2316,1,2232,28.62
2026-09-09T12:08:58.241,1788935938.2415,2,340,4.36
2026-09-09T12:08:58.262,1788935938.2629,3,2304,29.54
2026-09-09T12:08:58.262,1788935938.2629,4,836,10.72
2026-09-09T12:08:58.278,1788935938.2787,5,2244,28.77
2026-09-09T12:08:58.278,1788935938.2787,6,-1396,-17.9
2026-09-09T12:08:58.278,1788935938.2787,7,1932,24.77
2026-09-09T12:08:58.294,1788935938.2944,8,-1336,-17.13
2026-09-09T12:08:58.310,1788935938.3101,9,1396,17.9
2026-09-09T12:08:58.310,1788935938.3101,10,-1488,-19.08
2026-09-09T12:08:58.325,1788935938.3259,11,724,9.28
2026-09-09T12:08:58.347,1788935938.3474,12,-1688,-21.64
2026-09-09T12:08:58.353,1788935938.3539,13,152,1.95
2026-09-09T12:08:58.362,1788935938.3626,14,-1692,-21.69
2026-09-09T12:08:58.362,1788935938.3626,15,-208,-2.67
2026-09-09T12:08:58.380,1788935938.3808,16,-1500,-19.23
2026-09-09T12:08:58.394,1788935938.3947,17,1928,24.72
2026-09-09T12:08:58.394,1788935938.3947,18,-1168,-14.97
2026-09-09T12:08:58.412,1788935938.4125,19,1852,23.74
2026-09-09T12:08:58.414,1788935938.4146,20,-768,-9.85
2026-09-09T12:08:58.431,1788935938.4319,21,1832,23.49
2026-09-09T12:08:58.444,1788935938.4445,22,-276,-3.54
2026-09-09T12:08:58.452,1788935938.4529,23,1808,23.18
2026-09-09T12:08:58.458,1788935938.4585,24,132,1.69
2026-09-09T12:08:58.474,1788935938.4742,25,1680,21.54
2026-09-09T12:08:58.474,1788935938.4742,26,-2156,-27.64
2026-09-09T12:08:58.489,1788935938.4899,27,1284,16.46
2026-09-09T12:08:58.505,1788935938.5057,28,-2072,-26.56
2026-09-09T12:08:58.507,1788935938.5077,29,956,12.26
2026-09-09T12:08:58.521,1788935938.5216,30,-1836,-23.54
2026-09-09T12:08:58.521,1788935938.5216,31,1040,13.33
2026-09-09T12:08:58.539,1788935938.5395,32,-1204,-15.44
2026-09-09T12:08:58.539,1788935938.5395,33,1044,13.38
2026-09-09T12:08:58.569,1788935938.5699,34,-840,-10.77
2026-09-09T12:08:58.571,1788935938.5719,35,764,9.79
2026-09-09T12:08:58.585,1788935938.5852,36,-740,-9.49
2026-09-09T12:08:58.585,1788935938.5852,37,2636,33.79
2026-09-09T12:08:58.602,1788935938.6028,38,-928,-11.9
2026-09-09T12:08:58.602,1788935938.6028,39,1956,25.08
2026-09-09T12:08:58.621,1788935938.6218,40,-1184,-15.18
2026-09-09T12:08:58.638,1788935938.6386,41,1224,15.69
2026-09-09T12:08:58.642,1788935938.6426,42,-1348,-17.28
2026-09-09T12:08:58.645,1788935938.6456,43,644,8.26
2026-09-09T12:08:58.661,1788935938.6613,44,-1356,-17.38
2026-09-09T12:08:58.661,1788935938.6613,45,248,3.18
2026-09-09T12:08:58.688,1788935938.6883,46,-3648,-46.77
2026-09-09T12:08:58.695,1788935938.6957,47,68,0.87
2026-09-09T12:08:58.708,1788935938.7082,48,-3244,-41.59
2026-09-09T12:08:58.712,1788935938.7122,49,172,2.21
2026-09-09T12:08:58.723,1788935938.7235,50,-2588,-33.18
2026-09-09T12:08:58.729,1788935938.7293,51,488,6.26
2026-09-09T12:08:58.737,1788935938.7380,52,-1812,-23.23
2026-09-09T12:08:58.747,1788935938.7479,53,752,9.64
2026-09-09T12:08:58.763,1788935938.7630,54,-1088,-13.95
2026-09-09T12:08:58.771,1788935938.7710,55,872,11.18
