iso_time,epoch_seconds,sample_index,q1_raw,q1_voltage_mv,q1_activity,q1_activity_mv
2026-09-09T17:39:45.525,1788955785.5258,1,-2772,-35.54,0,0.0
2026-09-09T17:39:45.525,1788955785.5258,2,-4489,-57.55,1717,22.01
2026-09-09T17:39:45.525,1788955785.5258,3,57,0.73,4546,58.28
2026-09-09T17:39:45.525,1788955785.5258,4,4184,53.64,8673,111.19
2026-09-09T17:39:45.525,1788955785.5258,5,2168,27.79,8673,111.19
2026-09-09T17:39:45.547,1788955785.5476,6,-4588,-58.82,8772,112.46
2026-09-09T17:39:45.547,1788955785.5476,7,226,2.9,8772,112.46
2026-09-09T17:39:45.547,1788955785.5476,8,4025,51.6,8613,110.42
2026-09-09T17:39:45.557,1788955785.5579,9,1698,21.77,8613,110.42
2026-09-09T17:39:45.559,1788955785.5594,10,-4438,-56.9,8463,108.5
2026-09-09T17:39:45.559,1788955785.5594,11,719,9.22,8463,108.5
2026-09-09T17:39:45.559,1788955785.5594,12,4184,53.64,8622,110.54
2026-09-09T17:39:45.559,1788955785.5594,13,1580,20.26,8622,110.54
2026-09-09T17:39:45.575,1788955785.5760,14,-3754,-48.13,7938,101.77
2026-09-09T17:39:45.586,1788955785.5870,15,1304,16.72,7938,101.77
2026-09-09T17:39:45.589,1788955785.5896,16,4299,55.12,8053,103.24
2026-09-09T17:39:45.589,1788955785.5896,17,1354,17.36,8053,103.24
2026-09-09T17:39:45.589,1788955785.5896,18,-3915,-50.19,8214,105.31
2026-09-09T17:39:45.589,1788955785.5896,19,1775,22.76,8214,105.31
2026-09-09T17:39:45.607,1788955785.6078,20,4348,55.74,8263,105.94
2026-09-09T17:39:45.607,1788955785.6078,21,1111,14.24,8263,105.94
2026-09-09T17:39:45.607,1788955785.6078,22,-4054,-51.97,8402,107.72
2026-09-09T17:39:45.624,1788955785.6246,23,-3390,-43.46,8402,107.72
2026-09-09T17:39:45.626,1788955785.6266,24,4363,55.94,8417,107.91
2026-09-09T17:39:45.632,1788955785.6329,25,822,10.54,8417,107.91
2026-09-09T17:39:45.638,1788955785.6390,26,-4153,-53.24,8516,109.18
2026-09-09T17:39:45.638,1788955785.6390,27,-3013,-38.63,8516,109.18
2026-09-09T17:39:45.638,1788955785.6390,28,4348,55.74,8501,108.99
2026-09-09T17:39:45.652,1788955785.6527,29,499,6.4,8501,108.99
2026-09-09T17:39:45.652,1788955785.6527,30,-4251,-54.5,8599,110.24
2026-09-09T17:39:45.659,1788955785.6599,31,-2682,-34.38,8599,110.24
2026-09-09T17:39:45.668,1788955785.6686,32,2960,37.95,7211,92.45
2026-09-09T17:39:45.670,1788955785.6706,33,164,2.1,7211,92.45
2026-09-09T17:39:45.670,1788955785.6706,34,-4376,-56.1,7336,94.05
2026-09-09T17:39:45.670,1788955785.6706,35,-2367,-30.35,7336,94.05
2026-09-09T17:39:45.684,1788955785.6841,36,3250,41.67,7626,97.77
2026-09-09T17:39:45.684,1788955785.6841,37,-266,-3.41,7626,97.77
2026-09-09T17:39:45.700,1788955785.7002,38,-4481,-57.45,7731,99.12
2026-09-09T17:39:45.700,1788955785.7002,39,-2032,-26.05,7731,99.12
2026-09-09T17:39:45.708,1788955785.7082,40,3504,44.92,7985,102.37
2026-09-09T17:39:45.708,1788955785.7082,41,3894,49.92,8375,107.37
2026-09-09T17:39:45.721,1788955785.7215,42,-4562,-58.49,8456,108.41
2026-09-09T17:39:45.721,1788955785.7215,43,-1680,-21.54,8456,108.41
2026-09-09T17:39:45.721,1788955785.7215,44,3718,47.67,8456,108.41
2026-09-09T17:39:45.736,1788955785.7366,45,3676,47.13,8280,106.15
2026-09-09T17:39:45.741,1788955785.7410,46,-4610,-59.1,8328,106.77
2026-09-09T17:39:45.743,1788955785.7431,47,-1320,-16.92,8328,106.77
2026-09-09T17:39:45.747,1788955785.7477,48,3921,50.27,8531,109.37
2026-09-09T17:39:45.747,1788955785.7477,49,3490,44.74,8531,109.37
2026-09-09T17:39:45.747,1788955785.7477,50,-1500,-19.23,5421,69.5
2026-09-09T17:39:45.765,1788955785.7656,51,-912,-11.69,5421,69.5
2026-09-09T17:39:45.765,1788955785.7656,52,4079,52.29,5579,71.53
2026-09-09T17:39:45.774,1788955785.7744,53,3243,41.58,5579,71.53
2026-09-09T17:39:45.782,1788955785.7826,54,-1909,-24.47,5988,76.77
2026-09-09T17:39:45.784,1788955785.7847,55,-532,-6.82,5988,76.77
2026-09-09T17:39:45.784,1788955785.7847,56,4198,53.82,6107,78.29
